CustomerID,Recency,Frequency,Monetary,Segment
CUST103413,6,6,159004.23562894386,Champions
CUST100522,476,5,158971.3818891738,Loyal Customers
CUST102140,73,5,158789.46638170758,Champions
CUST102096,369,6,158605.9177538172,Loyal Customers
CUST102324,675,6,158390.49529031402,Loyal Customers
CUST107118,226,4,158290.11144731534,Champions
CUST101111,468,5,158198.55745113894,Loyal Customers
CUST107587,402,5,158155.5839185258,Loyal Customers
CUST106936,168,6,157842.94234238224,Champions
CUST105676,415,6,157823.55227621685,Loyal Customers
CUST102004,42,5,157756.1274726095,Champions
CUST106180,639,6,157660.7693178938,Loyal Customers
CUST104827,594,8,157574.5056214123,Loyal Customers
CUST107793,647,6,157506.0171368964,Loyal Customers
CUST104519,64,5,157480.99243019195,Champions
CUST102091,13,15,157427.08695190577,Champions
CUST106888,397,4,157217.53780605405,Loyal Customers
CUST107733,201,6,157202.7186652335,Champions
CUST105651,779,5,157131.3615482417,Loyal Customers
CUST103524,195,6,157107.2395957974,Champions
CUST105684,45,5,156913.81844819325,Champions
CUST100098,694,5,156903.42289854976,Loyal Customers
CUST107810,3,5,156897.77282585815,Champions
CUST100608,738,8,156824.60569981355,Loyal Customers
CUST102137,100,6,156757.01242225256,Champions
CUST103818,110,5,156725.71169913528,Champions
CUST105682,79,15,156444.07796711658,Champions
CUST107820,137,5,156440.90823516308,Champions
CUST104754,90,6,156387.21197466188,Champions
CUST103656,6,15,156269.4357985558,Champions
CUST107741,471,4,156181.5864011292,Loyal Customers
CUST100146,22,8,156088.55136103457,Champions
CUST101273,484,6,155931.9494102752,Loyal Customers
CUST104924,10,6,155890.70092792713,Champions
CUST102745,275,5,155530.18226545138,Champions
CUST105094,628,5,155417.0739235749,Loyal Customers
CUST105764,452,4,155403.78780705715,Loyal Customers
CUST105060,446,6,155344.12294794183,Loyal Customers
CUST105634,395,4,155316.0033233125,Loyal Customers
CUST102840,155,15,155281.161756312,Champions
CUST105089,21,6,155233.51202778475,Champions
CUST105909,332,5,155180.605957911,Loyal Customers
CUST103843,470,6,154881.4975527408,Loyal Customers
CUST106234,101,6,154782.0111093846,Champions
CUST105202,18,6,154698.41313145164,Champions
CUST100580,492,6,154662.86360034405,Loyal Customers
CUST105022,552,6,154631.44357940688,Loyal Customers
CUST105095,5,5,154480.89894680862,Champions
CUST107607,318,6,154373.3949915655,Loyal Customers
CUST107802,4,8,154341.82937677103,Champions
CUST106839,701,8,154308.63701083668,Loyal Customers
CUST102921,726,6,154239.31271037975,Loyal Customers
CUST107144,754,5,154070.07699085263,Loyal Customers
CUST105995,1,6,154064.72080365598,Champions
CUST100145,396,8,153858.77618622783,Loyal Customers
CUST101286,375,5,153790.87226045772,Loyal Customers
CUST107833,156,5,153744.28581203287,Champions
CUST105610,467,5,153700.5892595752,Loyal Customers
CUST106057,218,6,153697.5587655068,Champions
CUST105709,219,6,153610.80636717918,Champions
CUST101750,712,5,153214.79917281208,Loyal Customers
CUST105243,92,4,153118.2596026391,Champions
CUST107710,132,15,153063.06350226694,Champions
CUST101699,513,5,152987.81479528765,Loyal Customers
CUST107763,155,5,152880.4946137533,Champions
CUST107967,636,5,152696.75431497773,Loyal Customers
CUST105717,24,6,152533.7678911139,Champions
CUST105852,21,5,152528.64783525481,Champions
CUST104919,6,5,152333.5450176912,Champions
CUST102179,248,10,152295.6359150077,Champions
CUST101654,683,8,152171.39990886915,Loyal Customers
CUST106265,511,4,151994.1932232977,Loyal Customers
CUST107890,31,5,151719.19922537083,Champions
CUST101473,220,15,151579.2462976407,Champions
CUST106120,4,5,151479.03614818281,Champions
CUST101193,496,6,151192.9237760297,Loyal Customers
CUST105900,386,4,151151.80522533867,Loyal Customers
CUST106491,34,5,151115.58413569574,Champions
CUST107413,580,5,151008.0430556744,Loyal Customers
CUST104213,389,5,150785.79429180597,Loyal Customers
CUST103572,336,5,150196.8120800811,Loyal Customers
CUST104711,657,15,150053.602020165,Loyal Customers
CUST104345,501,6,149909.81235514418,Loyal Customers
CUST106237,10,4,149845.65058428157,Champions
CUST107143,9,6,149843.8410065782,Champions
CUST100096,324,8,149754.28195530284,Loyal Customers
CUST107115,267,6,149751.62448289403,Champions
CUST104013,360,6,149731.58716529526,Loyal Customers
CUST102003,724,6,149608.61146863888,Loyal Customers
CUST100253,273,8,149326.56169898686,Champions
CUST107546,535,4,149223.96913231583,Loyal Customers
CUST102313,611,15,149169.78508108007,Loyal Customers
CUST107196,21,5,148817.02875487553,Champions
CUST101370,49,5,148629.14598904536,Champions
CUST105576,3,15,148513.42589500992,Champions
CUST102285,599,5,148486.9007202811,Loyal Customers
CUST106721,141,10,148455.85181449144,Champions
CUST102037,790,5,148319.9745315684,Loyal Customers
CUST107929,462,4,148130.0606580954,Loyal Customers
CUST105920,170,4,147988.68540577823,Champions
CUST102022,215,15,147602.66837167335,Champions
CUST106239,689,5,147482.74942604615,Loyal Customers
CUST106204,135,5,147402.68638433586,Champions
CUST101106,67,6,147324.99284603127,Champions
CUST101192,223,6,147236.5821970932,Champions
CUST103963,480,6,147217.76541103926,Loyal Customers
CUST102395,359,6,147191.348043786,Loyal Customers
CUST107012,421,5,147182.73914594675,Loyal Customers
CUST102966,707,5,147108.84692285533,Loyal Customers
CUST104285,317,6,146975.08931942034,Loyal Customers
CUST103223,390,5,146686.23286480625,Loyal Customers
CUST106540,4,6,146613.34694687914,Champions
CUST107433,14,5,146569.010278173,Champions
CUST105845,366,4,146564.29893740048,Loyal Customers
CUST104384,464,10,146519.1909254791,Loyal Customers
CUST102902,4,6,146412.45395081153,Champions
CUST102525,494,5,146384.40990785856,Loyal Customers
CUST103584,15,5,146103.7331636333,Champions
CUST107183,22,4,145800.3608006294,Champions
CUST106456,684,4,145519.8756202973,Loyal Customers
CUST107553,500,4,145474.12506604154,Loyal Customers
CUST100381,458,5,145368.2582033912,Loyal Customers
CUST103394,440,5,145356.8743459679,Loyal Customers
CUST103568,737,5,145314.35922087272,Loyal Customers
CUST107093,73,4,145274.16104382518,Champions
CUST107019,22,6,145270.56853553472,Champions
CUST106419,440,6,145194.09864381995,Loyal Customers
CUST100587,475,6,145127.60877991043,Loyal Customers
CUST106946,645,15,144916.71976450263,Loyal Customers
CUST104008,36,5,144749.01374145623,Champions
CUST101268,669,5,144616.33132490923,Loyal Customers
CUST105722,29,6,144608.63573301732,Champions
CUST104007,545,6,144533.02947675256,Loyal Customers
CUST101486,444,8,144451.53735497914,Loyal Customers
CUST104412,621,5,144245.3242421935,Loyal Customers
CUST103761,56,6,144204.25381789653,Champions
CUST105976,723,5,144137.15775967477,Loyal Customers
CUST102646,5,6,144119.70743590704,Champions
CUST106062,6,5,143991.75532376225,Champions
CUST105327,389,5,143977.2136531354,Loyal Customers
CUST104332,582,5,143640.27139921073,Loyal Customers
CUST107481,512,5,143344.97457174966,Loyal Customers
CUST103371,11,15,143326.9207577498,Champions
CUST102776,525,6,143294.36337555194,Loyal Customers
CUST100518,571,5,143290.21522320466,Loyal Customers
CUST101043,464,5,143241.5519794527,Loyal Customers
CUST104684,209,15,143214.18519283566,Champions
CUST101405,462,5,143197.97866056566,Loyal Customers
CUST106033,456,4,143195.50249110092,Loyal Customers
CUST107603,194,4,142778.93687203806,Champions
CUST107775,231,5,142744.93234141776,Champions
CUST105009,684,15,142503.14131215046,Loyal Customers
CUST100665,41,5,142358.25148867953,Champions
CUST100182,5,8,142062.3949221792,Champions
CUST104745,23,5,141778.2266680077,Champions
CUST104327,65,5,141748.1769674756,Champions
CUST105433,19,5,141637.2214992652,Champions
CUST107777,847,4,141576.39825961326,Loyal Customers
CUST103403,136,6,141376.46036810256,Champions
CUST107228,248,4,141118.86627191675,Champions
CUST103544,317,5,140874.16857748126,Loyal Customers
CUST104048,557,5,140866.07500739678,Loyal Customers
CUST100805,238,6,140619.29370116477,Champions
CUST102832,61,15,140518.05569992439,Champions
CUST107207,431,8,140467.45375055974,Loyal Customers
CUST103925,622,6,140338.75224732372,Loyal Customers
CUST104792,519,5,140315.81978189485,Loyal Customers
CUST100433,587,5,140234.83376385595,Loyal Customers
CUST106369,258,6,139586.24825067588,Champions
CUST104199,271,5,139580.47898862968,Champions
CUST106294,265,4,139546.61838463572,Champions
CUST100062,29,6,139408.08642811328,Champions
CUST104542,315,10,139096.36048941585,Champions
CUST103101,56,10,138955.55545047604,Champions
CUST101550,1,15,138752.18886586657,Champions
CUST101464,771,6,138602.5185956718,Loyal Customers
CUST106833,553,5,138539.00002618533,Loyal Customers
CUST100303,646,6,138388.9124025479,Loyal Customers
CUST105097,191,6,138327.06835103763,Champions
CUST105203,544,6,138309.29554138903,Loyal Customers
CUST103604,596,5,138208.58313054347,Loyal Customers
CUST103947,28,5,137926.0382326364,Champions
CUST104955,579,6,137773.63020512226,Loyal Customers
CUST101024,61,6,137533.1744873511,Champions
CUST100976,417,5,137471.91627504438,Loyal Customers
CUST107976,786,5,137123.6125641259,Loyal Customers
CUST106803,178,4,137059.45653005695,Champions
CUST106535,32,4,136953.5499549685,Champions
CUST103206,270,5,136850.03742394733,Champions
CUST100622,48,5,136836.6795016837,Champions
CUST103876,688,10,136607.19464963576,Loyal Customers
CUST107601,455,4,136517.0539003647,Loyal Customers
CUST100224,12,5,136275.21014798383,Champions
CUST103149,491,5,136116.34614415144,Loyal Customers
CUST102214,744,10,136086.8263539542,Loyal Customers
CUST107778,131,5,136085.17880919634,Champions
CUST106790,53,5,136050.2074656949,Champions
CUST100941,524,5,135809.5213110266,Loyal Customers
CUST101379,681,5,135587.7194601857,Loyal Customers
CUST107211,17,4,135554.7125255901,Champions
CUST107632,465,4,135461.12284233593,Loyal Customers
CUST101508,448,6,135392.83815212018,Loyal Customers
CUST107381,3,4,135329.33794447314,Champions
CUST107630,139,5,135323.07065239132,Champions
CUST104497,407,5,135287.21747596207,Loyal Customers
CUST104553,11,10,135173.45972927083,Champions
CUST102342,729,5,134906.5408719033,Loyal Customers
CUST105693,14,5,134694.3363769369,Champions
CUST106341,594,6,134508.74184917336,Loyal Customers
CUST106556,739,4,134486.39674113807,Loyal Customers
CUST103294,189,5,134306.44944592234,Champions
CUST101121,490,5,134183.53665344324,Loyal Customers
CUST106416,63,5,134082.62236638053,Champions
CUST100091,510,6,134067.97443717602,Loyal Customers
CUST105914,28,4,133988.5896801388,Champions
CUST105205,622,6,133795.96141724664,Loyal Customers
CUST105225,770,4,133749.64596109092,Loyal Customers
CUST101085,92,6,133636.10556599463,Champions
CUST107927,54,4,133581.3220592469,Champions
CUST106493,590,4,133460.07946840348,Loyal Customers
CUST107402,23,10,133430.963190088,Champions
CUST105711,170,10,133280.35729083733,Champions
CUST105739,128,4,133108.25825463625,Champions
CUST103519,742,6,133011.52533436316,Loyal Customers
CUST103630,8,5,132892.671628481,Champions
CUST104564,588,6,132870.76883866644,Loyal Customers
CUST103127,82,5,132797.76060393808,Champions
CUST107780,1,4,132708.1089976278,Champions
CUST106824,69,5,132620.84387221077,Champions
CUST101265,677,5,132409.38698738292,Loyal Customers
CUST100958,3,6,132400.2521924474,Champions
CUST103172,186,6,132313.55420984095,Champions
CUST104134,18,6,132103.36621812987,Champions
CUST106092,452,10,132103.31306405217,Loyal Customers
CUST103762,633,6,132061.14564476514,Loyal Customers
CUST105273,4,4,132031.40515850985,Champions
CUST103181,14,5,131805.36285432687,Champions
CUST106023,235,4,131525.0839839638,Champions
CUST104849,3,6,131150.78591937938,Champions
CUST100998,474,6,130886.681559548,Loyal Customers
CUST100616,28,5,130724.14743387271,Champions
CUST104567,157,5,130384.56092715511,Champions
CUST101576,623,5,130297.44068953174,Loyal Customers
CUST105200,386,5,130196.19880842243,Loyal Customers
CUST106730,63,5,130138.25647970621,Champions
CUST107178,558,5,130028.6689422658,Loyal Customers
CUST107395,559,4,130022.57426674278,Loyal Customers
CUST101747,594,6,129793.0052933197,Loyal Customers
CUST100491,452,10,129540.68667238735,Loyal Customers
CUST105794,59,4,129191.29952753716,Champions
CUST103267,468,5,129155.5724406595,Loyal Customers
CUST101299,167,10,129040.07033706587,Champions
CUST105268,527,4,129009.6872619399,Loyal Customers
CUST106273,2,6,128881.57814410905,Champions
CUST103238,34,5,128074.44331135409,Champions
CUST103867,654,5,127879.51808388164,Loyal Customers
CUST105357,71,4,127791.53456640302,Champions
CUST107596,284,6,127758.25267326614,Champions
CUST101495,43,5,127446.6672329026,Champions
CUST107543,32,5,127420.24258119869,Champions
CUST103476,611,6,127300.58075677292,Loyal Customers
CUST101130,631,10,127191.36824937485,Loyal Customers
CUST101973,631,5,127157.63679184385,Loyal Customers
CUST107237,330,4,127022.53894314883,Loyal Customers
CUST103970,615,8,126794.45825509702,Loyal Customers
CUST100528,220,5,126784.36810166753,Champions
CUST106381,45,4,126542.26208994478,Champions
CUST101852,70,5,126437.88747333713,Champions
CUST105673,470,4,126374.01997406993,Loyal Customers
CUST106853,53,5,126322.42496001281,Champions
CUST106836,44,6,126193.77617049331,Champions
CUST106213,404,10,125701.09545378698,Loyal Customers
CUST107531,18,6,125606.3908892755,Champions
CUST106165,813,4,125563.73353178099,Loyal Customers
CUST100058,200,5,125515.30776816288,Champions
CUST105355,414,5,125497.30872305576,Loyal Customers
CUST102543,141,5,125439.54484068186,Champions
CUST105472,16,10,125416.00131119703,Champions
CUST107411,59,5,124827.23058118176,Champions
CUST106232,6,10,124800.66891354935,Champions
CUST105692,371,5,124588.22811048868,Loyal Customers
CUST106747,23,4,124449.03769067184,Champions
CUST107123,464,4,124345.49463130024,Loyal Customers
CUST102338,552,6,124147.29690293025,Loyal Customers
CUST100602,60,5,124066.3061714418,Champions
CUST107075,386,10,123899.74719345171,Loyal Customers
CUST106827,476,4,123627.28090277186,Loyal Customers
CUST100159,329,5,123507.46976385333,Loyal Customers
CUST102333,289,5,123474.90949899974,Champions
CUST103640,6,5,123430.99323223668,Champions
CUST105133,485,5,123387.23033685407,Loyal Customers
CUST107668,68,5,123258.96755305381,Champions
CUST105523,428,5,123124.69420638314,Loyal Customers
CUST100117,779,5,123089.46152299127,Loyal Customers
CUST100060,87,5,122777.1662417861,Champions
CUST102661,335,5,122709.77178785921,Loyal Customers
CUST106035,496,4,122685.60565985639,Loyal Customers
CUST101607,397,6,122674.62858409253,Loyal Customers
CUST105174,3,5,122673.39324588048,Champions
CUST107099,130,10,122471.6847678954,Champions
CUST104966,388,6,122036.48037366263,Loyal Customers
CUST100977,443,6,121249.86995060653,Loyal Customers
CUST106532,300,4,120987.4817065426,Champions
CUST105048,22,5,120874.71724721351,Champions
CUST107555,43,4,120817.39729912869,Champions
CUST104234,203,6,120279.98323032811,Champions
CUST104179,113,5,120279.00881695411,Champions
CUST101302,263,10,120007.46022795973,Champions
CUST107429,508,6,119954.67629459569,Loyal Customers
CUST101564,492,5,119821.3107946956,Loyal Customers
CUST101597,643,6,119647.19374675857,Loyal Customers
CUST107441,592,5,119461.80790322232,Loyal Customers
CUST100193,3,6,119434.50399010055,Champions
CUST103547,520,5,119201.31633481635,Loyal Customers
CUST101722,3,5,119137.61859774317,Champions
CUST104115,74,5,119061.0916949308,Champions
CUST100808,638,5,118874.59342325522,Loyal Customers
CUST103735,75,8,118558.96807554744,Champions
CUST101447,653,6,118484.56382381899,Loyal Customers
CUST104025,701,10,118421.8849898894,Loyal Customers
CUST105015,39,5,118324.7394977588,Champions
CUST101947,171,6,118156.5732240548,Champions
CUST102992,563,5,118107.05991529126,Loyal Customers
CUST106332,10,8,118090.14804717392,Champions
CUST105719,11,6,117985.2293240149,Champions
CUST105345,96,10,117829.3141511397,Champions
CUST103922,375,5,117692.26151637782,Loyal Customers
CUST100516,22,6,117687.66253682566,Champions
CUST107686,262,5,117674.76868865783,Champions
CUST105495,738,4,117641.58442539725,Loyal Customers
CUST100529,150,6,117628.58469997936,Champions
CUST105848,325,6,117614.77277533824,Loyal Customers
CUST102624,39,10,117613.17758453747,Champions
CUST105197,536,4,117588.04490444437,Loyal Customers
CUST106755,77,5,117562.68100079233,Champions
CUST103111,60,5,117548.67058734305,Champions
CUST103912,523,10,117523.09951486315,Loyal Customers
CUST105626,362,5,117462.6855475145,Loyal Customers
CUST102580,712,10,117427.82464930377,Loyal Customers
CUST104142,9,5,117360.49733757129,Champions
CUST105411,170,10,117316.28734112442,Champions
CUST107776,470,4,117197.80501687223,Loyal Customers
CUST106075,706,5,116914.17608836162,Loyal Customers
CUST102960,210,8,116829.40467447467,Champions
CUST101764,66,5,116625.33227531739,Champions
CUST106238,220,4,116616.92984013175,Champions
CUST100492,538,10,116556.81817672179,Loyal Customers
CUST101579,360,6,116207.08298734015,Loyal Customers
CUST103469,11,10,116174.24438594603,Champions
CUST106795,402,4,116119.1327727752,Loyal Customers
CUST103899,52,8,116012.23449467924,Champions
CUST107230,8,10,115946.58137511997,Champions
CUST100230,775,8,115668.38270695455,Loyal Customers
CUST101164,1,6,115456.805685563,Champions
CUST105401,127,5,115437.38457763166,Champions
CUST105646,37,5,115347.50470506836,Champions
CUST103318,678,10,115013.05655773364,Loyal Customers
CUST107136,22,10,114946.0651414163,Champions
CUST104120,496,5,114612.97762273332,Loyal Customers
CUST100904,802,8,114571.39169926645,Loyal Customers
CUST100925,32,10,114469.9257516959,Champions
CUST107816,424,5,114463.4729354365,Loyal Customers
CUST103177,51,6,114432.56334085774,Champions
CUST105929,5,4,114287.27290477966,Champions
CUST106350,678,4,113856.81207858313,Loyal Customers
CUST105686,558,4,113813.50499638816,Loyal Customers
CUST107806,150,10,113679.51046707584,Champions
CUST105655,69,4,113609.22019454118,Champions
CUST100248,53,6,113435.69713927011,Champions
CUST103559,400,10,113325.5420664764,Loyal Customers
CUST107918,329,5,113232.88900130182,Loyal Customers
CUST100579,289,8,113136.00796707095,Champions
CUST102701,385,10,112886.04140182416,Loyal Customers
CUST103305,160,6,112857.40489728967,Champions
CUST101065,336,8,112582.12695550473,Loyal Customers
CUST105301,440,10,112235.29280264938,Loyal Customers
CUST107078,9,10,112153.29510905837,Champions
CUST107306,719,4,111646.65675903874,Loyal Customers
CUST107743,522,10,111370.98759493204,Loyal Customers
CUST100989,688,5,111303.41481214591,Loyal Customers
CUST106951,553,5,111192.46435168637,Loyal Customers
CUST105344,414,4,110873.6775532569,Loyal Customers
CUST107188,350,10,110822.97092214333,Loyal Customers
CUST105855,701,5,110656.49713122664,Loyal Customers
CUST103984,6,5,110488.71874249988,Champions
CUST100604,31,5,110387.78144776702,Champions
CUST105462,186,4,110367.5889135196,Champions
CUST104411,621,5,110039.91840485527,Loyal Customers
CUST104699,15,5,109972.31769909107,Champions
CUST100451,444,5,109913.95692893822,Loyal Customers
CUST101072,680,5,109696.74566195672,Loyal Customers
CUST103874,646,5,109576.44809434652,Loyal Customers
CUST105975,27,6,109567.72891840353,Champions
CUST103057,792,5,109467.7516725265,Loyal Customers
CUST105853,584,8,109441.5654757205,Loyal Customers
CUST106011,106,4,109247.83755814473,Champions
CUST103477,537,10,109020.00881904038,Loyal Customers
CUST102749,16,10,108988.75970169457,Champions
CUST104382,454,10,108722.15483514349,Loyal Customers
CUST100610,399,10,108660.74405146707,Loyal Customers
CUST106569,21,6,108611.58245511867,Champions
CUST106907,19,10,108590.33333988184,Champions
CUST102372,689,5,108285.16086655011,Loyal Customers
CUST102286,254,10,108237.74379817287,Champions
CUST107068,25,10,108133.25745359939,Champions
CUST104873,528,5,108100.83199045563,Loyal Customers
CUST106942,15,5,108074.1253620102,Champions
CUST105998,667,4,107821.68182994967,Loyal Customers
CUST106642,542,6,107800.21378692552,Loyal Customers
CUST107000,7,4,107788.72335753636,Champions
CUST107952,533,5,107766.44393663929,Loyal Customers
CUST107240,29,5,107693.61626375272,Champions
CUST100804,583,8,107591.18951371264,Loyal Customers
CUST105814,56,4,107475.69613655357,Champions
CUST100781,732,5,107285.01567862829,Loyal Customers
CUST106216,6,8,107250.72411717114,Champions
CUST103517,517,5,107201.66100487096,Loyal Customers
CUST105968,290,4,107125.10261929146,Champions
CUST107766,58,4,107008.48960887286,Champions
CUST102373,4,8,106971.02862197676,Champions
CUST107091,254,4,106958.10556936936,Champions
CUST103405,10,8,106957.09142430522,Champions
CUST101303,94,10,106925.2021596146,Champions
CUST105804,555,5,106884.49256305936,Loyal Customers
CUST105298,517,8,106745.91379635865,Loyal Customers
CUST107385,1,5,106274.58052511302,Champions
CUST103335,34,10,106086.99836788308,Champions
CUST100933,491,10,106009.09732772838,Loyal Customers
CUST105088,383,5,105910.66430408566,Loyal Customers
CUST102309,465,6,105901.01963006139,Loyal Customers
CUST107189,777,5,105812.2338039544,Loyal Customers
CUST106479,35,8,105782.18485023714,Champions
CUST106292,8,5,105769.37481729411,Champions
CUST105270,746,8,105701.43058871204,Loyal Customers
CUST103607,620,10,105537.96228695044,Loyal Customers
CUST101187,19,10,105270.45950099162,Champions
CUST106744,6,4,105223.4021611145,Champions
CUST104242,266,10,105195.58341415295,Champions
CUST103530,669,5,105047.38421214127,Loyal Customers
CUST103337,18,8,104932.5705014551,Champions
CUST107338,176,8,104900.44698931955,Champions
CUST104638,228,8,104862.91300199961,Champions
CUST104379,259,5,104811.2491079971,Champions
CUST102928,692,5,104724.07978820859,Loyal Customers
CUST101627,455,8,104533.39154149329,Loyal Customers
CUST102738,531,8,104352.93188332695,Loyal Customers
CUST100195,272,10,104249.83868038945,Champions
CUST105311,6,8,104183.11193106958,Champions
CUST103136,41,8,104179.717939886,Champions
CUST107297,640,4,104112.57348984033,Loyal Customers
CUST106104,45,4,103963.52929649665,Champions
CUST107676,23,5,103515.91903270097,Champions
CUST103244,780,6,103511.63889444424,Loyal Customers
CUST106085,370,10,103500.89960746875,Loyal Customers
CUST107600,5,5,103323.30257238964,Champions
CUST101551,620,10,103242.08428678632,Loyal Customers
CUST100468,23,5,103173.30399542779,Champions
CUST107540,205,4,103108.09352509226,Champions
CUST106902,108,5,103107.5432889811,Champions
CUST106857,4,6,103098.31985028721,Champions
CUST102331,366,10,102901.69326258803,Loyal Customers
CUST106815,112,4,102816.98812276218,Champions
CUST105904,26,5,102733.91949387763,Champions
CUST100514,145,8,102587.20751540118,Champions
CUST100948,395,8,102457.97945010559,Loyal Customers
CUST100876,754,5,102447.32956915128,Loyal Customers
CUST104603,640,8,102346.4921133987,Loyal Customers
CUST104306,312,5,102313.3380077181,Champions
CUST105422,13,5,102304.79705002805,Champions
CUST106544,802,6,102253.86214465377,Loyal Customers
CUST104266,22,8,102073.78615092175,Champions
CUST100179,372,5,101637.17764078465,Loyal Customers
CUST107779,73,5,101237.33199762812,Champions
CUST102837,1,10,101230.21148115603,Champions
CUST105885,182,4,101193.83470784585,Champions
CUST103903,5,10,100789.40223643447,Champions
CUST103130,22,5,100583.11995953956,Champions
CUST104064,776,6,100400.11995494588,Loyal Customers
CUST102181,40,8,100139.49101279798,Champions
CUST104770,483,6,100034.41088429806,Loyal Customers
CUST106527,630,5,99897.43906116123,Loyal Customers
CUST107625,223,5,99809.51694570726,Champions
CUST102777,550,6,99674.7399444451,Loyal Customers
CUST104232,281,8,99633.59606141874,Champions
CUST100500,428,10,99338.80326266382,Loyal Customers
CUST101364,798,8,99292.2977247795,Loyal Customers
CUST107846,103,5,99284.98818579403,Champions
CUST103911,14,8,99122.16195452654,Champions
CUST101477,9,5,98888.99771524292,Champions
CUST101785,11,8,98746.08558053445,Champions
CUST101701,403,10,98703.79789287737,Loyal Customers
CUST100254,318,8,98699.64840593403,Loyal Customers
CUST107355,469,4,98665.66811419831,Loyal Customers
CUST105267,9,4,98629.7361724472,Champions
CUST101096,379,8,98021.46107241043,Loyal Customers
CUST102358,196,8,97882.83107695251,Champions
CUST103282,732,10,97826.42275153806,Loyal Customers
CUST107477,682,8,97809.79781733129,Loyal Customers
CUST100077,117,6,97449.04291844038,Champions
CUST106036,8,10,97396.15417687432,Champions
CUST102464,108,5,97242.99894772333,Champions
CUST107774,218,4,97050.15349065207,Champions
CUST103910,6,8,97005.92546327767,Champions
CUST107597,249,4,96653.30629046241,Champions
CUST104111,8,10,96390.37601581916,Champions
CUST103299,200,10,96381.83356630578,Champions
CUST105235,246,5,96246.2914822498,Champions
CUST101225,3,5,96182.10366778981,Champions
CUST100598,31,10,96038.14319441591,Champions
CUST101594,281,6,95980.25784053221,Champions
CUST100716,245,10,95647.2540445054,Champions
CUST105506,23,5,95570.42072870536,Champions
CUST101045,432,10,95272.59542737268,Loyal Customers
CUST107962,241,8,95174.12554888352,Champions
CUST104926,555,10,94984.30202697711,Loyal Customers
CUST101275,164,6,94968.2169569901,Champions
CUST106704,502,4,94945.35503701046,Loyal Customers
CUST107968,101,4,94874.67234533463,Champions
CUST102954,7,6,94726.65466420384,Champions
CUST102058,613,5,94715.57139586113,Loyal Customers
CUST107752,483,6,94552.21306984595,Loyal Customers
CUST100807,14,10,94278.67221853195,Champions
CUST105667,308,8,94127.25435085561,Champions
CUST100502,608,5,93736.10346704768,Loyal Customers
CUST103414,693,8,93404.06831562317,Loyal Customers
CUST102278,270,8,93097.21850637218,Champions
CUST106666,590,5,92812.41143347685,Loyal Customers
CUST107246,792,8,92722.37974291475,Loyal Customers
CUST103913,382,8,92719.96812043396,Loyal Customers
CUST107666,11,5,92717.65529207904,Champions
CUST103920,339,5,92661.37717200957,Loyal Customers
CUST107023,195,4,92556.7099436115,Champions
CUST107692,248,8,92451.40838803838,Champions
CUST101081,601,10,92356.7359482561,Loyal Customers
CUST104847,15,8,92355.88224510636,Champions
CUST107506,78,4,92215.13040905698,Champions
CUST101138,110,8,92033.86678143305,Champions
CUST102346,153,5,91962.9225730534,Champions
CUST102176,202,10,91951.86685010306,Champions
CUST105485,19,4,91761.45190121216,Champions
CUST100081,745,10,91750.91288045325,Loyal Customers
CUST107899,419,4,91561.8022424021,Loyal Customers
CUST103387,103,8,91474.09519300339,Champions
CUST100799,357,5,91358.3489688335,Loyal Customers
CUST106380,326,8,91343.08564829046,Loyal Customers
CUST103879,680,8,91252.97496817121,Loyal Customers
CUST103341,26,6,90877.78757851239,Champions
CUST107475,592,8,90877.45949575515,Loyal Customers
CUST106373,35,4,90867.37698085442,Champions
CUST100464,12,5,90672.13318121067,Champions
CUST105741,383,4,90565.84737862457,Loyal Customers
CUST102700,328,8,90045.13570076934,Loyal Customers
CUST106594,553,4,89877.21135087941,Loyal Customers
CUST101413,15,10,89787.67421113794,Champions
CUST106581,836,5,89678.76643821996,Loyal Customers
CUST102711,69,6,89678.25396795906,Champions
CUST106454,83,6,89660.71830599144,Champions
CUST106183,754,8,89614.63285011923,Loyal Customers
CUST106137,543,8,89548.93464651574,Loyal Customers
CUST100333,793,10,89300.18331890232,Loyal Customers
CUST106497,745,4,89248.3774280337,Loyal Customers
CUST106339,567,8,89181.23975858316,Loyal Customers
CUST106697,348,8,89105.57167101327,Loyal Customers
CUST100951,403,10,89017.65287301436,Loyal Customers
CUST101548,647,10,89005.3627936049,Loyal Customers
CUST103750,521,5,88920.86801333945,Loyal Customers
CUST101749,184,5,88910.43930003757,Champions
CUST105799,456,8,88685.87497608612,Loyal Customers
CUST105854,665,8,88492.53532801586,Loyal Customers
CUST101532,8,8,88480.26910396128,Champions
CUST101527,600,6,88318.89201448244,Loyal Customers
CUST107076,694,8,88244.38842425431,Loyal Customers
CUST105674,140,4,88234.1519025832,Champions
CUST101291,472,8,88230.25420299309,Loyal Customers
CUST106049,54,8,88195.49652517552,Champions
CUST105158,300,8,88191.33092279994,Champions
CUST100779,349,5,87808.10804082835,Loyal Customers
CUST103024,690,6,87797.69735305727,Loyal Customers
CUST104423,588,10,87642.77907208931,Loyal Customers
CUST106173,296,8,87390.31202313791,Champions
CUST107798,295,10,87339.00000574638,Champions
CUST105122,765,8,87111.20314233824,Loyal Customers
CUST107463,257,4,86948.79427528607,Champions
CUST105254,12,8,86671.85520615338,Champions
